epoch	valid loss	train loss	Cohen kappa	F1-score	MCC				batch	16	lr	0,001
1	0,9660	0,9538	0,0000	0,1888	nan
2	0,8984	0,6695	0,1557	0,2492	0,2058
3	0,8540	1,0756	0,1781	0,2988	0,2421
4	0,7926	0,4571	0,3373	0,3883	0,3345
5	0,7142	0,8577	0,3920	0,3589	0,4211
6	0,7143	1,1137	0,3989	0,4989	0,4585
7	0,6647	0,3649	0,4493	0,5041	0,4874
8	0,6534	0,8343	0,4580	0,5378	0,5021
9	0,6271	0,5474	0,5231	0,6237	0,5563
10	0,6170	0,8284	0,4910	0,6154	0,5414
11	0,6008	0,7894	0,5287	0,5814	0,5502
12	0,5866	0,7042	0,5263	0,6618	0,5923
13	0,5878	0,5253	0,5525	0,6272	0,5806
14	0,5676	0,4191	0,5658	0,6286	0,5892
15	0,5846	1,0245	0,5510	0,6542	0,5871
16	0,6072	0,8858	0,5277	0,6551	0,5720
17	0,6011	0,3522	0,4855	0,6023	0,5656
18	0,5560	0,9442	0,5680	0,5942	0,5818
19	0,5617	0,6390	0,5857	0,6378	0,6164
20	0,5413	0,4315	0,6335	0,6800	0,6358
21	0,5187	0,3479	0,6208	0,6880	0,6515
22	0,5145	0,1840	0,6381	0,6734	0,6366
23	0,5517	1,1323	0,6053	0,6322	0,6112
24	0,5398	0,7492	0,5884	0,6827	0,6237
25	0,5002	0,3372	0,6175	0,7131	0,6664
26	0,5191	0,5091	0,6117	0,6709	0,6344
27	0,5025	0,3224	0,6153	0,7093	0,6724
28	0,5196	0,7559	0,6074	0,6454	0,6352
29	0,5553	0,3560	0,5972	0,6414	0,5961
30	0,5128	0,5877	0,6010	0,7009	0,6474
31	0,5015	0,9321	0,6289	0,6785	0,6484
32	0,5241	0,6991	0,5987	0,6766	0,6460
33	0,5324	0,5930	0,5808	0,7047	0,6586
34	0,5304	0,4337	0,5835	0,6414	0,6214
35	0,5415	0,1983	0,6258	0,7029	0,6509
36	0,5237	0,4688	0,6430	0,6922	0,6502
37	0,5206	0,3490	0,6213	0,6701	0,6389
38	0,5459	0,2908	0,6243	0,7256	0,6921
39	0,5586	0,1557	0,6251	0,6705	0,6492
40	0,5337	0,3161	0,6479	0,6880	0,6615
41	0,5341	0,5072	0,6445	0,7400	0,6748
42	0,5553	0,5986	0,6009	0,6737	0,6295
43	0,6150	0,1874	0,6095	0,6522	0,6224
44	0,6510	0,0472	0,6163	0,6677	0,6460
45	0,5756	0,2367	0,5989	0,6749	0,5932
46	0,6509	0,6465	0,5938	0,6759	0,6339
47	0,6334	0,2959	0,6453	0,6993	0,6444
48	0,6779	0,0482	0,5893	0,6518	0,6426
49	0,6625	0,2791	0,6079	0,6806	0,6299
50	0,7006	0,0505	0,5856	0,6237	0,5838
51	0,7385	0,3739	0,5875	0,6669	0,5841
52	0,7168	0,1042	0,5866	0,6715	0,5962
53	0,7524	0,4787	0,6066	0,7030	0,6303
54	0,7585	0,3377	0,5885	0,6621	0,6142
55	0,7747	0,2875	0,6092	0,6832	0,6262
56	0,7554	0,4102	0,6141	0,6758	0,5788
57	0,8201	0,2591	0,5880	0,6661	0,5979
58	0,7564	0,9104	0,5256	0,6119	0,5475
59	0,7491	0,0533	0,6123	0,7103	0,6157
60	0,8359	0,0139	0,6156	0,6794	0,6092
61	0,8625	0,2329	0,5832	0,7192	0,6224
62	0,9049	0,1741	0,5733	0,6709	0,5920
63	0,8637	0,0425	0,5850	0,6659	0,5917
64	0,8361	0,2434	0,5722	0,7044	0,5901
65	0,9442	0,0492	0,6055	0,6832	0,6464
66	0,9600	0,1383	0,5370	0,6843	0,5759
67	0,9430	0,1206	0,5773	0,6881	0,5920
68	0,9875	0,0022	0,5751	0,6513	0,6135
69	0,8336	0,2207	0,5825	0,6875	0,6180
70	0,9893	0,0552	0,5380	0,6455	0,5744
71	0,9899	1,0763	0,5677	0,7083	0,6267
72	0,9467	0,1376	0,5754	0,6753	0,6300
73	0,9664	0,0154	0,5448	0,6372	0,5478
74	0,9538	0,0081	0,5951	0,6713	0,6121
75	1,0126	0,0216	0,5753	0,6814	0,6143
76	1,0163	0,1487	0,5821	0,6736	0,5774
77	1,0372	0,2302	0,5997	0,6972	0,6263
78	1,1298	0,0044	0,5979	0,6761	0,5853
79	1,0343	0,0065	0,5676	0,6833	0,6087
80	1,0482	0,0400	0,5675	0,6486	0,6231
81	1,0474	0,0261	0,5988	0,6889	0,6183
82	1,1320	0,5100	0,5802	0,6863	0,6250
83	1,0459	0,1250	0,5702	0,6632	0,5872
84	1,1064	0,0263	0,6044	0,6997	0,6363
85	1,1518	0,0204	0,5588	0,6315	0,5839
86	1,1894	1,4521	0,5479	0,6741	0,5958
87	0,8536	0,6020	0,5934	0,6292	0,5842
88	1,0243	0,0213	0,5833	0,6917	0,6141
89	0,9964	0,0039	0,5841	0,6893	0,6054
90	1,0892	0,0107	0,5825	0,6687	0,6137
91	1,1836	0,0003	0,5824	0,6788	0,5984
92	1,0112	0,1174	0,6278	0,7050	0,6125
93	1,1182	0,0481	0,5580	0,6990	0,5873
94	1,2201	0,0023	0,5633	0,6380	0,5413
95	1,0352	0,0016	0,6126	0,6965	0,6108
96	1,2028	0,0028	0,5673	0,6319	0,5741
97	1,2659	0,0096	0,5575	0,6288	0,5798
98	0,5850	1,1194	0,5632	0,6021	0,6005
99	0,6630	0,5494	0,5958	0,6750	0,6036
100	0,8264	0,0762	0,5969	0,6935	0,5996
101	0,9790	0,4940	0,4901	0,5812	0,4756
102	0,7477	0,6495	0,5780	0,6873	0,6178
103	0,8382	0,0768	0,5822	0,6803	0,5921
104	0,8126	0,2325	0,5878	0,6783	0,6305
105	1,0115	0,0011	0,5944	0,6707	0,6243
106	0,9860	0,2706	0,6083	0,6713	0,6004
107	0,9981	0,0027	0,6228	0,6772	0,6151
108	1,1240	0,0013	0,6200	0,6884	0,6293
109	1,1130	0,0057	0,6020	0,6617	0,6152
110	1,0535	0,0005	0,6189	0,6838	0,6282
111	1,0669	0,0401	0,6046	0,7071	0,6295
112	1,1247	0,1327	0,6036	0,6546	0,5977
113	1,0226	0,0116	0,6227	0,6814	0,6284
114	1,1381	0,1725	0,5836	0,6693	0,6182
115	1,1118	0,0231	0,6056	0,6899	0,6247
116	1,1623	0,0015	0,5933	0,7388	0,6465
117	1,2532	0,0172	0,5582	0,6882	0,6013
118	1,1877	0,0033	0,5601	0,6543	0,5864
119	1,2858	0,0585	0,5620	0,5891	0,5485
120	1,1446	0,0436	0,5726	0,6413	0,5900
