epoch	valid loss	train loss	Cohen kappa	F1-score	MCC				batch	128	lr	0,001
103	1,3922	0,0006	0,6141	0,6435	0,6192
104	1,4070	0,0002	0,6129	0,6431	0,6151
105	1,4337	0,0001	0,6079	0,6378	0,6070
106	1,4255	0,0003	0,5855	0,6594	0,6237
107	1,4019	0,0001	0,6181	0,6388	0,6120
108	1,4458	0,0001	0,5934	0,6446	0,6221
109	1,4164	0,0003	0,6302	0,6426	0,6108
110	1,4414	0,0001	0,6272	0,6529	0,6273
111	1,4263	0,0001	0,6089	0,6424	0,6158
112	1,4183	0,0001	0,6229	0,6460	0,6203
113	1,4567	0,0001	0,6162	0,6448	0,6103
114	1,4310	0,0001	0,6292	0,6563	0,6223
115	1,4561	0,0001	0,6080	0,6413	0,6098
116	1,4306	0,0001	0,6256	0,6422	0,6210
117	1,4302	0,0001	0,6137	0,6474	0,6156
118	1,4324	0,0001	0,5978	0,6301	0,5941
119	1,4829	0,0000	0,6003	0,6398	0,6092
120	1,4880	0,0001	0,6046	0,6402	0,5983
