epoch	valid loss	train loss	Cohen kappa	F1-score	MCC				batch	32	lr	0,001
1	0,9477	0,8630	0,0000	0,1902	nan
2	0,8946	0,9843	0,1281	0,2649	0,1966
3	0,8479	0,8069	0,2081	0,2847	0,2284
4	0,8292	0,9271	0,2262	0,3098	0,2450
5	0,8372	0,5781	0,2112	0,3457	0,2180
6	0,7711	0,6445	0,3112	0,3886	0,3013
7	0,7490	0,4787	0,3725	0,4640	0,3673
8	0,7162	0,8254	0,3774	0,4240	0,3894
9	0,7173	0,8004	0,3583	0,4292	0,3953
10	0,6590	0,7157	0,4569	0,4849	0,4417
11	0,6463	0,5881	0,4570	0,5469	0,4878
12	0,6665	0,4116	0,4224	0,5080	0,4476
13	0,6037	0,6996	0,5574	0,5768	0,5080
14	0,6130	0,8061	0,5187	0,5682	0,5243
15	0,6410	0,7503	0,4971	0,6170	0,5180
16	0,5997	0,7084	0,5562	0,6480	0,5628
17	0,5661	0,7149	0,5604	0,6267	0,5638
18	0,5596	0,7602	0,5665	0,6639	0,5980
19	0,5622	0,7456	0,5921	0,6619	0,6106
20	0,5468	0,2716	0,6085	0,6657	0,5951
21	0,5430	0,4485	0,5877	0,6545	0,6048
22	0,5421	0,4708	0,5858	0,6070	0,5783
23	0,5283	0,4168	0,6258	0,6708	0,6047
24	0,5190	0,5641	0,6022	0,6784	0,6080
25	0,5310	0,3310	0,6028	0,6659	0,5966
26	0,5314	0,4230	0,6179	0,6464	0,6026
27	0,5511	0,6490	0,5795	0,6560	0,6016
28	0,5071	0,4939	0,6289	0,6703	0,6243
29	0,5237	0,5163	0,6022	0,6827	0,6101
30	0,5150	0,4741	0,6264	0,6796	0,6406
31	0,5668	0,6504	0,5885	0,6771	0,6055
32	0,5589	0,5693	0,5886	0,6811	0,6205
33	0,5149	0,4203	0,6050	0,6552	0,6300
34	0,5494	0,3244	0,5733	0,6798	0,6014
35	0,5911	0,4129	0,5764	0,6632	0,5967
36	0,4964	0,4922	0,6445	0,6996	0,6543
37	0,5245	0,7058	0,6128	0,6931	0,6258
38	0,5360	0,2467	0,6315	0,6807	0,6297
39	0,5512	0,2541	0,6064	0,6949	0,6171
40	0,5427	0,3438	0,5904	0,6626	0,6065
41	0,5357	0,4168	0,6186	0,6640	0,6057
42	0,5183	0,4142	0,6084	0,6871	0,6360
43	0,5285	0,2769	0,6318	0,6932	0,6406
44	0,5303	0,2265	0,6207	0,6763	0,6357
45	0,5550	0,5944	0,6207	0,6993	0,6324
46	0,5629	0,7824	0,5884	0,6633	0,6218
47	0,5938	0,1650	0,5834	0,6365	0,5829
48	0,5553	0,5100	0,6274	0,6730	0,6486
49	0,5543	0,1976	0,6267	0,6922	0,6445
50	0,5817	0,4366	0,6210	0,6753	0,6251
51	0,6452	0,4832	0,5654	0,6141	0,5622
52	0,5816	0,1635	0,6247	0,6737	0,6277
53	0,6488	0,4413	0,5927	0,6490	0,6054
54	0,6385	0,2372	0,5988	0,6704	0,6231
55	0,6782	0,3631	0,5756	0,6536	0,5852
56	0,6822	0,4022	0,5855	0,6510	0,6019
57	0,6758	0,2381	0,5927	0,6296	0,5826
58	0,6842	0,2630	0,5989	0,6647	0,5988
59	0,6807	0,2838	0,5980	0,6845	0,6141
60	0,7691	0,2753	0,5988	0,6557	0,5729
61	0,7694	0,0290	0,5895	0,6224	0,5792
62	0,7206	0,3196	0,5896	0,6507	0,5752
63	0,8423	0,1693	0,5468	0,5855	0,5636
64	0,8631	0,1874	0,5691	0,6424	0,5816
65	0,9315	0,0390	0,5469	0,6008	0,5767
66	0,9126	0,1113	0,5529	0,6554	0,5843
