epoch	valid loss	train loss	Cohen kappa	F1-score	MCC				batch	128	lr	0,005
1	0,9730	0,8679	0,0097	0,1901	0,0329
2	0,8699	0,8675	0,2291	0,3542	0,2593
3	0,7746	0,7739	0,3779	0,4909	0,3993
4	0,7883	0,8080	0,3429	0,5243	0,3629
5	0,7049	0,7044	0,3925	0,5393	0,4081
6	0,7173	0,7906	0,3687	0,5209	0,3971
7	0,6838	0,7804	0,3992	0,5328	0,4442
8	0,6541	0,6034	0,4831	0,5830	0,5043
9	0,6692	0,4799	0,4754	0,6243	0,5149
10	0,6475	0,6396	0,5227	0,6033	0,5454
11	0,6059	0,6631	0,5774	0,6192	0,5857
12	0,6233	0,5244	0,5551	0,6393	0,5636
13	0,6080	0,4580	0,5403	0,6494	0,5649
14	0,5855	0,4751	0,5612	0,6358	0,5822
15	0,6017	0,4273	0,5769	0,6736	0,6112
16	0,5767	0,4860	0,6083	0,6874	0,6269
17	0,5714	0,4636	0,6211	0,7005	0,6355
18	0,5888	0,6133	0,5815	0,7076	0,6272
19	0,5603	0,4275	0,6420	0,7514	0,6638
20	0,5734	0,4216	0,6063	0,6765	0,6228
21	0,5860	0,4287	0,6045	0,7143	0,6307
22	0,5831	0,4293	0,5779	0,6725	0,5860
23	0,6147	0,4259	0,6100	0,6792	0,6197
24	0,6268	0,4406	0,5685	0,6937	0,6136
25	0,6071	0,4671	0,5840	0,6609	0,5896
26	0,6455	0,2656	0,5937	0,6959	0,6032
27	0,6668	0,2528	0,5946	0,6793	0,6117
28	0,7329	0,3634	0,5936	0,6934	0,5896
29	0,7078	0,3252	0,5936	0,6667	0,5890
30	0,7654	0,1824	0,5799	0,6802	0,6106
31	0,8002	0,2538	0,5655	0,6883	0,5764
32	0,9100	0,2466	0,5192	0,6179	0,4953
33	0,8865	0,1883	0,5871	0,6670	0,6013
34	0,9542	0,1417	0,5677	0,6786	0,5923
35	0,9728	0,1720	0,5764	0,6642	0,6066
36	1,0126	0,1953	0,5522	0,6514	0,5344
37	1,1128	0,1257	0,5744	0,6440	0,5571
38	1,2463	0,1943	0,5397	0,6619	0,5525
39	1,1869	0,0647	0,5602	0,6746	0,5859
40	1,1812	0,1214	0,6033	0,6751	0,5893
41	1,0913	0,0817	0,5711	0,6832	0,5716
42	1,2800	0,0900	0,5513	0,6350	0,5646
43	1,2146	0,1683	0,5951	0,6793	0,6079
44	1,3024	0,0351	0,5575	0,6523	0,5632
45	1,2798	0,0707	0,5688	0,6420	0,5646
46	1,3396	0,1194	0,5739	0,6427	0,5492
47	1,3221	0,0575	0,5754	0,6554	0,5457
48	1,4543	0,0390	0,5679	0,6591	0,5824
49	1,6397	0,0638	0,5612	0,6377	0,5390
50	1,3951	0,0375	0,5540	0,6658	0,5640
51	1,4019	0,0288	0,5534	0,6221	0,5671
52	1,4501	0,0069	0,5605	0,6273	0,5466
53	1,4286	0,0026	0,5939	0,6761	0,5778
54	1,5162	0,0085	0,5871	0,6756	0,5997
55	1,5590	0,0009	0,5957	0,6771	0,5985
56	1,5276	0,0007	0,6060	0,6858	0,5890
57	1,5480	0,0002	0,6229	0,6854	0,6029
58	1,5598	0,0013	0,5999	0,6766	0,6125
59	1,5626	0,0008	0,6092	0,6867	0,6041
60	1,6356	0,0004	0,5958	0,6678	0,6072
61	1,6172	0,0002	0,5935	0,6833	0,6065
62	1,6624	0,0003	0,5819	0,7008	0,6144
63	1,6458	0,0001	0,5765	0,6864	0,5981
64	1,6897	0,0001	0,5897	0,6698	0,5817
65	1,6878	0,0008	0,6029	0,6840	0,6094
66	1,6753	0,0001	0,5946	0,6853	0,5871
