epoch	valid loss	train loss	Cohen kappa	F1-score	MCC				batch	16	lr	0,010
1	0,9882	0,8432	0,0000	0,1857	nan
2	0,9806	0,5829	0,0000	0,1857	nan
3	0,9850	1,1173	0,0000	0,1857	nan
4	0,9649	1,0202	0,0000	0,2086	0,0516
5	0,9677	1,2306	0,0000	0,1857	nan
6	0,9616	1,2348	0,0000	0,1857	nan
7	0,9952	1,0594	0,0000	0,1857	nan
8	0,9656	0,6807	0,0000	0,1857	nan
9	0,9656	0,9774	0,0000	0,1857	nan
10	0,9578	0,9295	0,0000	0,1857	nan
11	0,9377	0,6112	0,0360	0,1996	0,0443
12	0,8688	1,0258	0,0834	0,2654	0,1851
13	0,7676	0,7099	0,3512	0,3680	0,3710
14	0,7429	0,7059	0,3471	0,3799	0,3693
15	0,7215	0,4726	0,3810	0,3881	0,3862
16	0,7032	0,4889	0,4092	0,4386	0,4133
17	0,6931	0,9540	0,4170	0,4434	0,4423
18	0,6526	0,7553	0,5150	0,5882	0,5552
19	0,6437	0,5065	0,5242	0,5712	0,5252
20	0,6217	1,1137	0,5121	0,6131	0,5399
21	0,6244	0,4363	0,5113	0,5842	0,5435
22	0,6553	0,4045	0,4776	0,5630	0,5105
23	0,6499	0,4189	0,4745	0,5986	0,5284
24	0,6391	0,2774	0,5291	0,5746	0,5532
25	0,6352	0,6892	0,5143	0,5723	0,5449
26	0,6237	0,5554	0,5193	0,5995	0,5735
27	0,6423	0,5253	0,4912	0,5618	0,5411
28	0,6127	0,5901	0,5443	0,6408	0,5926
29	0,6587	0,5936	0,5148	0,5996	0,5372
30	0,6189	0,7531	0,5245	0,6337	0,5740
31	0,6196	0,8073	0,5354	0,6180	0,5590
32	0,6164	0,2650	0,5601	0,6278	0,5745
33	0,6636	0,1383	0,4794	0,5843	0,5199
34	0,6469	0,5411	0,5367	0,5888	0,5491
35	0,6092	0,7126	0,5283	0,6189	0,5656
36	0,6218	0,2052	0,5293	0,5124	0,5249
37	0,6156	0,4393	0,5668	0,6067	0,5757
38	0,6077	0,8455	0,5950	0,6808	0,6171
39	0,6313	0,8791	0,5714	0,6226	0,5731
40	0,6200	0,3629	0,5112	0,5938	0,5490
41	0,5884	0,4561	0,5869	0,6546	0,6049
42	0,6091	0,5960	0,5794	0,6262	0,6054
43	0,5853	0,7205	0,6118	0,6520	0,6066
44	0,5880	1,0909	0,5979	0,6641	0,6160
45	0,5995	0,1772	0,5620	0,6813	0,6097
46	0,6414	0,4748	0,5333	0,6320	0,5721
47	0,6046	0,2425	0,5797	0,6472	0,6076
48	0,6214	0,4309	0,5716	0,6566	0,5932
49	0,6524	0,2699	0,4941	0,6209	0,5389
50	0,5976	0,2677	0,5953	0,6711	0,6108
51	0,6311	0,1278	0,5444	0,6280	0,5735
52	0,6124	0,1668	0,5972	0,6863	0,6177
53	0,6084	0,1352	0,5674	0,6323	0,5626
54	0,6118	0,5193	0,5928	0,6441	0,6278
55	0,6516	0,4566	0,5584	0,6460	0,5680
56	0,6441	0,2941	0,5581	0,6551	0,5803
57	0,6249	0,1326	0,5825	0,6711	0,6103
58	0,6817	0,3007	0,5528	0,5718	0,5706
59	0,7063	0,1894	0,5527	0,6282	0,5690
60	0,6591	0,1128	0,5631	0,6451	0,5921
61	0,6544	0,1078	0,5729	0,6836	0,5990
62	0,7855	0,1815	0,5328	0,5688	0,5533
63	0,6887	0,2308	0,5723	0,6641	0,5699
64	0,7175	0,2097	0,5723	0,6294	0,5838
65	0,6910	0,5401	0,5590	0,6253	0,5624
66	0,7122	0,8268	0,5546	0,6323	0,5827
67	0,7931	0,2147	0,5534	0,5933	0,5608
68	0,7489	0,1119	0,5662	0,6692	0,5953
69	0,8198	0,1069	0,5630	0,6771	0,5952
70	0,7737	0,1782	0,5737	0,6943	0,6158
71	0,7741	0,1599	0,5655	0,6177	0,5656
72	0,8323	0,2944	0,5667	0,6584	0,5784
73	0,8820	0,2508	0,5436	0,6859	0,5974
74	0,8259	0,0848	0,5605	0,6224	0,5554
75	0,8733	0,5515	0,5129	0,6542	0,5790
76	0,8271	0,0527	0,5341	0,6420	0,5854
77	0,8940	0,2383	0,5561	0,6746	0,5912
78	0,9328	0,2813	0,5614	0,6512	0,5515
79	0,9173	0,4235	0,5390	0,6481	0,5644
80	0,9446	0,0455	0,5273	0,6348	0,5460
81	0,9651	0,2137	0,5626	0,6149	0,5705
82	1,0063	0,4788	0,5457	0,6566	0,5603
83	1,0057	0,3468	0,5751	0,6612	0,5730
84	1,0001	0,1865	0,5381	0,6238	0,5243
85	1,0261	0,0107	0,5140	0,6456	0,5678
86	1,1337	0,0993	0,4867	0,5977	0,5346
87	1,1535	0,0390	0,4745	0,6252	0,5095
88	1,0350	0,0307	0,5241	0,6457	0,5368
89	1,0919	0,0818	0,5434	0,6115	0,5925
90	1,1590	0,3529	0,4973	0,6089	0,4764
91	1,1269	0,0120	0,5479	0,6314	0,5640
92	1,2257	0,1110	0,5300	0,6740	0,5610
93	1,1365	0,0558	0,5366	0,6559	0,5479
94	1,1774	0,0511	0,5504	0,6311	0,5242
95	1,2435	0,0296	0,5491	0,6674	0,5922
96	1,2739	0,0538	0,5030	0,5833	0,5251
97	1,1654	0,0713	0,5326	0,6410	0,5256
98	1,1890	0,2275	0,5371	0,6504	0,5672
99	1,2539	0,3956	0,5240	0,6325	0,5551
100	1,2643	0,4601	0,5298	0,6466	0,5470
101	1,1827	0,0564	0,5114	0,6240	0,5218
102	1,2118	0,0432	0,5432	0,6253	0,5299
103	1,2636	0,1153	0,5096	0,6120	0,5430
104	1,3538	0,1026	0,5303	0,6026	0,5365
105	1,2569	0,1531	0,5038	0,6119	0,5106
106	1,3072	0,0114	0,5168	0,6438	0,5484
107	1,3325	0,1135	0,5169	0,6268	0,5097
108	1,3952	0,2312	0,5233	0,6446	0,5568
109	1,4510	0,0892	0,5284	0,6433	0,5323
110	1,3598	0,0136	0,5041	0,5879	0,5268
111	1,4402	0,2034	0,5289	0,6465	0,5434
112	1,3545	0,1228	0,5229	0,6257	0,5619
113	1,3125	0,0166	0,5625	0,6311	0,5448
114	1,3981	0,0090	0,5025	0,6320	0,5274
115	1,3511	0,0275	0,5186	0,6310	0,5587
116	1,5275	0,0030	0,5008	0,6000	0,5299
